|dates|Comanche_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Comanche_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Comanche_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Comanche_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Comanche_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Comanche_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Comanche_Kansas_UnitedStates.TotalPopulation.data|Comanche_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1700.0|0
