|dates|Grainger_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Grainger_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Grainger_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Grainger_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Grainger_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Grainger_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Grainger_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Grainger_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-02|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-03|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-04|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-05|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-06|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-07|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-08|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-09|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-10|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-11|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-12|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-13|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-14|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-15|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-16|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-17|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-18|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-19|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-20|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-21|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-22|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-23|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-24|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-25|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-26|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-27|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-28|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-29|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-30|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-01-31|9150.0|0|481.5|0|4.999221305092664|0|9631.5|0
0|2020-02-01|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-02|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-03|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-04|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-05|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-06|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-07|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-08|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-09|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-10|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-11|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-12|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-13|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-14|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-15|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-16|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-17|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-18|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-19|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-20|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-21|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-22|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-23|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-24|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-25|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-26|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-27|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-28|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-02-29|9230.0|0|478.5|0|4.928670752433435|0|9708.5|0
0|2020-03-01|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-02|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-03|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-04|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-05|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-06|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-07|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-08|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-09|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-10|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-11|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-12|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-13|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-14|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-15|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-16|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-17|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-18|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-19|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-20|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-21|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-22|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
0|2020-03-23|9152.5|0|456.5|0|4.7507545009886565|0|9609.0|0
