|dates|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harford_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harford_Maryland_UnitedStates.TotalPopulation.data|Harford_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|255441.0|0
