|dates|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Manassas_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Manassas_Virginia_UnitedStates.TotalPopulation.data|Manassas_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|41085.0|0
