|dates|Houston_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Houston_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Houston_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Houston_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Houston_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Houston_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Houston_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Houston_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
