|dates|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Piscataquis_Maine_UnitedStates.NYT_ConfirmedDeaths.data|Piscataquis_Maine_UnitedStates.NYT_ConfirmedDeaths.missing|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Piscataquis_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
