|dates|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Highlands_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Highlands_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Highlands_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
