|dates|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|KodiakIsland_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|KodiakIsland_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|KodiakIsland_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
