|dates|Hansford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hansford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hansford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hansford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hansford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hansford_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hansford_Texas_UnitedStates.TotalPopulation.data|Hansford_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5399.0|0
