|dates|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Salem_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Salem_NewJersey_UnitedStates.TotalPopulation.data|Salem_NewJersey_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|62385.0|0
