|dates|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Larue_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Larue_Kentucky_UnitedStates.TotalPopulation.data|Larue_Kentucky_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|14398.0|0
