|dates|Henry_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henry_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henry_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henry_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henry_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henry_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henry_Iowa_UnitedStates.TotalPopulation.data|Henry_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|19954.0|0
