|dates|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kennebec_Maine_UnitedStates.NYT_ConfirmedDeaths.data|Kennebec_Maine_UnitedStates.NYT_ConfirmedDeaths.missing|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kennebec_Maine_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
