|dates|Inyo_California_UnitedStates.BLS_EmployedPopulation.data|Inyo_California_UnitedStates.BLS_EmployedPopulation.missing|Inyo_California_UnitedStates.BLS_UnemployedPopulation.data|Inyo_California_UnitedStates.BLS_UnemployedPopulation.missing|Inyo_California_UnitedStates.BLS_UnemploymentRate.data|Inyo_California_UnitedStates.BLS_UnemploymentRate.missing|Inyo_California_UnitedStates.BLS_LaborForcePopulation.data|Inyo_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-05|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-06|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-07|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-08|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-09|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-10|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-11|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-12|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-13|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-14|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-15|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-16|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-17|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-18|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-19|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-20|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-21|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-22|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-23|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-24|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-25|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-26|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-27|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-28|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-29|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-30|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-03-31|8205.5|0|401.5|0|4.664807714650865|0|8607.0|0
0|2020-04-01|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-02|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-03|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-04|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-05|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-06|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-07|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-08|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-09|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-10|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-11|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-12|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-13|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-14|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-15|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-16|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-17|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-18|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-19|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-20|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-21|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-22|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-23|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-24|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-25|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-26|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-27|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-28|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-29|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-04-30|6898.5|0|1149.5|0|14.283051689860836|0|8048.0|0
0|2020-05-01|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-02|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-03|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-04|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-05|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-06|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-07|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-08|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-09|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-10|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-11|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-12|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-13|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-14|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-15|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-16|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-17|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-18|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-19|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-20|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-21|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-22|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-23|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-24|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-25|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-26|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-27|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-28|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-29|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-30|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-05-31|7029.0|0|1004.0|0|12.498443918834806|0|8033.0|0
0|2020-06-01|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-02|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-03|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-04|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-05|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-06|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-07|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-08|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-09|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-10|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-11|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-12|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-13|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-14|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-15|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-16|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-17|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-18|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-19|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-20|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-21|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-22|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-23|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-24|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-25|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-26|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-27|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-28|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-29|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-06-30|7613.0|0|883.0|0|10.393126177024483|0|8496.0|0
0|2020-07-01|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-02|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-03|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-04|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-05|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-06|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-07|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-08|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-09|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-10|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-11|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-12|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-13|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-14|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-15|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-16|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-17|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-18|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-19|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-20|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-21|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-22|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-23|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-24|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-25|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-26|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-27|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-28|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-29|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-30|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-07-31|7577.0|0|777.0|0|9.300933684462533|0|8354.0|0
0|2020-08-01|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-02|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-03|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-04|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-05|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-06|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-07|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-08|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-09|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-10|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-11|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-12|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-13|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-14|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-15|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-16|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-17|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-18|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-19|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-20|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-21|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-22|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-23|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-24|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-25|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-26|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-27|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-28|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-29|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-30|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-08-31|7568.0|0|656.0|0|7.976653696498055|0|8224.0|0
0|2020-09-01|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-02|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-03|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-04|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-05|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-06|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-07|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-08|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-09|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-10|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-11|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-12|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-13|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-14|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-15|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-16|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-17|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-18|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-19|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-20|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-21|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-22|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-23|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-24|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-25|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-26|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-27|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-28|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-29|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-09-30|7549.0|0|615.0|0|7.533072023517883|0|8164.0|0
0|2020-10-01|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-02|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-03|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-04|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-05|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-06|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-07|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-08|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-09|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-10|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-11|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-12|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-13|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-14|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-15|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-16|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-17|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-18|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-19|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-20|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-21|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-22|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-23|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-24|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-25|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-26|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-27|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-28|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-29|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-30|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-10-31|7724.0|0|568.0|0|6.849975880366618|0|8292.0|0
0|2020-11-01|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-02|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-03|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-04|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-05|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-06|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-07|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-08|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-09|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-10|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-11|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-12|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-13|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-14|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-15|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-16|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-17|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-18|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-19|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-20|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-21|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-22|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-23|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-24|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-25|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-26|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-27|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-28|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-29|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-11-30|7711.0|0|472.0|0|5.768055725284126|0|8183.0|0
0|2020-12-01|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
0|2020-12-02|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
0|2020-12-03|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
0|2020-12-04|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
0|2020-12-05|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
0|2020-12-06|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
0|2020-12-07|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
0|2020-12-08|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
0|2020-12-09|7627.0|0|549.0|0|6.714774951076321|0|8176.0|0
