|dates|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|JoDaviess_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|JoDaviess_Illinois_UnitedStates.TotalPopulation.data|JoDaviess_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21235.0|0
