|dates|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hodgeman_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Hodgeman_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hodgeman_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
