|dates|Floyd_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Floyd_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Floyd_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Floyd_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Floyd_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Floyd_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Floyd_Texas_UnitedStates.TotalPopulation.data|Floyd_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5712.0|0
