|dates|Spencer_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Spencer_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Spencer_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Spencer_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Spencer_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Spencer_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Spencer_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Spencer_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
