|dates|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Armstrong_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Armstrong_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
