|dates|Marquette_Michigan_UnitedStates.BLS_EmployedPopulation.data|Marquette_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Marquette_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Marquette_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Marquette_Michigan_UnitedStates.BLS_UnemploymentRate.data|Marquette_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Marquette_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Marquette_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-02|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-03|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-04|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-05|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-06|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-07|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-08|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-09|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-10|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-11|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-12|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-13|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-14|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-15|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-16|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-17|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-18|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-19|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-20|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-21|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-22|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-23|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-24|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-25|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-26|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-27|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-28|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-29|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-30|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-01-31|30605.5|0|1658.5|0|5.140404165633523|0|32264.0|0
0|2020-02-01|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-02|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-03|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-04|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-05|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-06|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-07|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-08|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-09|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-10|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-11|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-12|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-13|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-14|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-15|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-16|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-17|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-18|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-19|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-20|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-21|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-22|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-23|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-24|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-25|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-26|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-27|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-28|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-02-29|31569.0|0|1566.0|0|4.726120416478044|0|33135.0|0
0|2020-03-01|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-02|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-03|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-04|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-05|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-06|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-07|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-08|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-09|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-10|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-11|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-12|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-13|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-14|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-15|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-16|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-17|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-18|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-19|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-20|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-21|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-22|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-23|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-24|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-25|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-26|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-27|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-28|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-29|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-30|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-03-31|30818.0|0|1604.0|0|4.9472580346678185|0|32422.0|0
0|2020-04-01|24052.0|0|6414.0|0|21.052977089214206|0|30466.0|0
0|2020-04-02|24052.0|0|6414.0|0|21.052977089214206|0|30466.0|0
