|dates|Liberty_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Liberty_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Liberty_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Liberty_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Liberty_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Liberty_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Liberty_Florida_UnitedStates.TotalPopulation.data|Liberty_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8354.0|0
