|dates|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Volusia_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Volusia_Florida_UnitedStates.TotalPopulation.data|Volusia_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|553284.0|0
