|dates|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|GrandForks_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|GrandForks_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|GrandForks_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
