|dates|Stevens_Washington_UnitedStates.BLS_EmployedPopulation.data|Stevens_Washington_UnitedStates.BLS_EmployedPopulation.missing|Stevens_Washington_UnitedStates.BLS_UnemployedPopulation.data|Stevens_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Stevens_Washington_UnitedStates.BLS_UnemploymentRate.data|Stevens_Washington_UnitedStates.BLS_UnemploymentRate.missing|Stevens_Washington_UnitedStates.BLS_LaborForcePopulation.data|Stevens_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-02|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-03|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-04|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-05|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-06|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-07|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-08|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-09|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-10|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-11|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-12|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-13|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-14|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-15|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-16|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-17|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-18|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-19|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-20|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-21|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-22|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-23|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-24|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-25|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-26|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-27|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-28|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-29|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-30|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-01-31|17632.0|0|1633.0|0|8.476511808980016|0|19265.0|0
0|2020-02-01|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-02|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-03|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-04|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-05|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-06|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-07|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-08|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-09|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-10|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-11|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-12|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-13|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-14|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-15|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-16|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-17|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-18|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-19|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-20|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-21|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-22|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-23|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-24|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-25|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-26|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-27|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-28|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-02-29|17681.0|0|1725.5|0|8.891350836060083|0|19406.5|0
0|2020-03-01|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-02|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-03|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-04|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-05|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-06|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-07|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-08|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-09|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-10|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-11|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-12|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-13|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-14|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-15|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-16|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-17|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-18|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-19|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-20|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-21|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-22|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-23|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-24|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-25|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-26|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-27|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-28|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-29|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-30|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-03-31|17522.5|0|1606.0|0|8.395849125650209|0|19128.5|0
0|2020-04-01|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-02|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-03|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-04|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-05|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-06|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-07|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-08|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-09|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-10|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-11|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-12|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-13|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-14|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-15|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-16|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-17|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-18|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-19|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-20|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-21|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-22|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-23|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-24|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-25|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-26|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-27|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-28|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-29|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-04-30|15798.0|0|3011.5|0|16.010526595603285|0|18809.5|0
0|2020-05-01|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-02|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-03|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-04|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-05|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-06|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-07|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-08|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-09|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-10|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-11|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-12|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-13|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
0|2020-05-14|16235.0|0|2087.0|0|11.390677873594585|0|18322.0|0
