|dates|Mason_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mason_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mason_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Mason_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Mason_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mason_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mason_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mason_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
