|dates|Tazewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tazewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tazewell_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Tazewell_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Tazewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tazewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tazewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tazewell_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
