|dates|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ravalli_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Ravalli_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ravalli_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
