|dates|Castro_Texas_UnitedStates.BLS_EmployedPopulation.data|Castro_Texas_UnitedStates.BLS_EmployedPopulation.missing|Castro_Texas_UnitedStates.BLS_UnemployedPopulation.data|Castro_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Castro_Texas_UnitedStates.BLS_UnemploymentRate.data|Castro_Texas_UnitedStates.BLS_UnemploymentRate.missing|Castro_Texas_UnitedStates.BLS_LaborForcePopulation.data|Castro_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|3244.0|0|92.0|0|2.7577937649880098|0|3336.0|0
0|2020-01-27|3244.0|0|92.0|0|2.7577937649880098|0|3336.0|0
0|2020-01-28|3244.0|0|92.0|0|2.7577937649880098|0|3336.0|0
0|2020-01-29|3244.0|0|92.0|0|2.7577937649880098|0|3336.0|0
0|2020-01-30|3244.0|0|92.0|0|2.7577937649880098|0|3336.0|0
0|2020-01-31|3244.0|0|92.0|0|2.7577937649880098|0|3336.0|0
0|2020-02-01|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-02|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-03|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-04|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-05|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-06|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-07|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-08|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-09|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-10|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-11|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-12|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-13|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-14|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-15|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-16|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-17|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-18|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-19|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-20|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-21|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-22|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-23|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-24|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-25|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-26|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-27|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-28|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-02-29|3305.0|0|94.5|0|2.7798205618473304|0|3399.5|0
0|2020-03-01|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-02|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-03|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-04|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-05|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-06|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-07|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-08|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-09|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-10|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-11|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-12|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-13|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-14|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-15|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-16|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-17|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-18|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-19|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-20|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-21|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-22|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-23|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-24|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-25|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-26|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-27|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-28|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-29|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-30|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-03-31|3267.5|0|130.0|0|3.8263428991905815|0|3397.5|0
0|2020-04-01|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-02|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-03|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-04|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-05|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-06|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-07|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-08|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-09|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-10|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-11|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-12|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-13|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-14|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-15|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-16|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-17|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-18|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-19|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-20|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-21|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-22|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-23|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-24|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-25|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-26|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-27|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-28|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-29|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-04-30|2938.5|0|120.0|0|3.92349190779794|0|3058.5|0
0|2020-05-01|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-02|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-03|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-04|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-05|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-06|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-07|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-08|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-09|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-10|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-11|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-12|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-13|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-14|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-15|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-16|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-17|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-18|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-19|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-20|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-21|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-22|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-23|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-24|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-25|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-26|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-27|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-28|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-29|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-30|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-05-31|3065.0|0|140.0|0|4.368174726989079|0|3205.0|0
0|2020-06-01|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-02|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-03|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-04|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-05|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-06|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-07|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-08|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-09|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-10|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-11|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-12|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-13|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-14|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-15|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-16|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-17|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-18|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-19|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-20|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-21|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-22|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-23|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-24|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-25|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-26|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-27|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-28|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-29|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-06-30|3164.0|0|150.0|0|4.526252263126132|0|3314.0|0
0|2020-07-01|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-02|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-03|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-04|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-05|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-06|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-07|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-08|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-09|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-10|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-11|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-12|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-13|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-14|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-15|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-16|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-17|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-18|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-19|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-20|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-21|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-22|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-23|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-24|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-25|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-26|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-27|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-28|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-29|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-30|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-07-31|3136.0|0|136.0|0|4.156479217603912|0|3272.0|0
0|2020-08-01|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-02|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-03|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-04|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-05|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-06|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-07|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-08|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-09|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-10|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-11|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-12|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-13|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-14|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-15|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-16|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-17|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-18|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-19|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-20|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-21|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-22|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-23|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-24|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-25|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-26|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-27|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-28|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-29|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-30|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-08-31|3291.0|0|103.0|0|3.0347672362993516|0|3394.0|0
0|2020-09-01|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-02|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-03|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-04|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-05|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-06|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-07|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-08|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-09|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-10|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-11|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-12|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-13|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-14|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-15|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-16|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-17|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-18|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-19|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-20|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-21|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-22|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-23|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-24|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-25|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-26|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-27|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-28|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-29|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-09-30|3191.0|0|123.0|0|3.711526855763428|0|3314.0|0
0|2020-10-01|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-02|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-03|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-04|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-05|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-06|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-07|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-08|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-09|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-10|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-11|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-12|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-13|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-14|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-15|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-16|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-17|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-18|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-19|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-20|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-21|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-22|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-23|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-24|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-25|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-26|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-27|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-28|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-29|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-30|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-10-31|3359.0|0|115.0|0|3.3103051237766263|0|3474.0|0
0|2020-11-01|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-02|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-03|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-04|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-05|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-06|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-07|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-08|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-09|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-10|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-11|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-12|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-13|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-14|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-15|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-16|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-17|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-18|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-19|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-20|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-21|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-22|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-23|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-24|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-25|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-26|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-27|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-28|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-29|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-11-30|3187.0|0|120.0|0|3.6286664650740854|0|3307.0|0
0|2020-12-01|3204.0|0|123.0|0|3.69702434625789|0|3327.0|0
0|2020-12-02|3204.0|0|123.0|0|3.69702434625789|0|3327.0|0
0|2020-12-03|3204.0|0|123.0|0|3.69702434625789|0|3327.0|0
0|2020-12-04|3204.0|0|123.0|0|3.69702434625789|0|3327.0|0
0|2020-12-05|3204.0|0|123.0|0|3.69702434625789|0|3327.0|0
0|2020-12-06|3204.0|0|123.0|0|3.69702434625789|0|3327.0|0
