|dates|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Macomb_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Macomb_Michigan_UnitedStates.TotalPopulation.data|Macomb_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|873972.0|0
