|dates|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ross_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ross_Ohio_UnitedStates.TotalPopulation.data|Ross_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|76666.0|0
