|dates|Unassigned_DistrictofColumbia_UnitedStates.JHU_ConfirmedCases.data|Unassigned_DistrictofColumbia_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_DistrictofColumbia_UnitedStates.NYT_ConfirmedCases.data|Unassigned_DistrictofColumbia_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_DistrictofColumbia_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_DistrictofColumbia_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_DistrictofColumbia_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_DistrictofColumbia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-16|0.0|0|0.0|100|0.0|0|0.0|100
