|dates|Treasure_Montana_UnitedStates.BLS_EmployedPopulation.data|Treasure_Montana_UnitedStates.BLS_EmployedPopulation.missing|Treasure_Montana_UnitedStates.BLS_UnemployedPopulation.data|Treasure_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Treasure_Montana_UnitedStates.BLS_UnemploymentRate.data|Treasure_Montana_UnitedStates.BLS_UnemploymentRate.missing|Treasure_Montana_UnitedStates.BLS_LaborForcePopulation.data|Treasure_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-02|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-03|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-04|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-05|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-06|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-07|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-08|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-09|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-10|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-11|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-12|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-13|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-14|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-15|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-16|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-17|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-18|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-19|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-20|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-21|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-22|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-23|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-24|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-25|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-26|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-27|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-28|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-29|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-30|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-01-31|324.5|0|8.0|0|2.406015037593985|0|332.5|0
0|2020-02-01|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-02|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-03|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-04|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-05|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-06|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-07|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-08|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-09|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-10|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-11|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-12|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-13|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-14|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-15|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-16|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-17|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-18|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-19|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-20|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-21|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-22|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-23|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-24|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-25|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-26|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-27|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-28|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-02-29|330.5|0|8.0|0|2.363367799113737|0|338.5|0
0|2020-03-01|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-02|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-03|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-04|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-05|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-06|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-07|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-08|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-09|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-10|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-11|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-12|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-13|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-14|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-15|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-16|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-17|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-18|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-19|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-20|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-21|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-22|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-23|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-24|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-25|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-26|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-27|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-28|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-29|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-30|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-03-31|336.0|0|8.5|0|2.467343976777939|0|344.5|0
0|2020-04-01|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-02|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-03|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-04|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-05|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-06|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-07|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-08|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-09|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-10|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-11|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-12|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-13|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-14|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-15|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-16|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-17|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-18|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-19|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-20|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-21|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-22|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-23|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-24|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-25|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-26|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-27|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-28|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-29|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-04-30|327.5|0|15.5|0|4.518950437317784|0|343.0|0
0|2020-05-01|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-02|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-03|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-04|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-05|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-06|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-07|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-08|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-09|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-10|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-11|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-12|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-13|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-14|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-15|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-16|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-17|315.0|0|15.0|0|4.545454545454546|0|330.0|0
0|2020-05-18|315.0|0|15.0|0|4.545454545454546|0|330.0|0
