|dates|Real_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Real_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Real_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Real_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Real_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Real_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Real_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Real_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
