|dates|Macon_Illinois_UnitedStates.BLS_EmployedPopulation.data|Macon_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Macon_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Macon_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Macon_Illinois_UnitedStates.BLS_UnemploymentRate.data|Macon_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Macon_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Macon_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-02|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-03|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-04|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-05|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-06|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-07|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-08|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-09|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-10|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-11|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-12|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-13|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-14|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-15|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-16|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-17|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-18|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-19|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-20|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-21|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-22|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-23|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-24|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-25|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-26|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-27|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-28|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-29|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-30|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-01-31|45213.5|0|2362.0|0|4.964740254963163|0|47575.5|0
0|2020-02-01|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-02|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-03|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-04|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-05|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-06|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-07|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-08|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-09|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-10|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-11|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-12|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-13|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-14|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-15|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-16|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-17|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-18|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-19|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-20|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-21|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-22|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-23|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-24|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-25|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-26|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-27|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-28|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-02-29|45064.0|0|2063.0|0|4.377533048995268|0|47127.0|0
0|2020-03-01|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-02|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-03|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-04|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-05|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-06|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-07|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-08|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-09|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-10|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-11|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-12|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-13|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-14|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-15|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-16|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-17|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-18|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-19|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-20|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-21|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-22|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-23|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-24|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-25|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-26|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-27|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-28|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-29|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-30|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-03-31|43606.5|0|2136.5|0|4.670659991692718|0|45743.0|0
0|2020-04-01|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-02|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-03|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-04|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-05|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-06|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-07|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-08|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-09|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-10|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-11|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-12|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-13|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-14|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-15|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-16|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-17|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-18|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-19|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-20|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-21|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-22|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-23|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-24|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-25|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-26|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-27|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-28|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-29|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-04-30|36277.0|0|6800.5|0|15.786663571470024|0|43077.5|0
0|2020-05-01|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-02|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-03|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-04|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-05|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-06|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-07|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-08|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-09|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-10|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-11|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-12|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-13|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-14|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-15|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-16|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-17|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-18|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-19|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-20|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-21|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-22|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-23|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-24|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-25|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-26|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-27|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-28|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-29|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
0|2020-05-30|39026.0|0|7018.0|0|15.241942489792372|0|46044.0|0
