|dates|Arkansas_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Arkansas_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Arkansas_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Arkansas_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Arkansas_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Arkansas_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Arkansas_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Arkansas_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
