|dates|Mason_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mason_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mason_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mason_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mason_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mason_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mason_Illinois_UnitedStates.TotalPopulation.data|Mason_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13359.0|0
