|dates|Russell_Kansas_UnitedStates.BLS_EmployedPopulation.data|Russell_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Russell_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Russell_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Russell_Kansas_UnitedStates.BLS_UnemploymentRate.data|Russell_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Russell_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Russell_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-12|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-13|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-14|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-15|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-16|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-17|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-18|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-19|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-20|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-21|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-22|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-23|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-24|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-25|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-26|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-27|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-28|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-02-29|3178.0|0|98.0|0|2.9914529914529915|0|3276.0|0
0|2020-03-01|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-02|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-03|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-04|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-05|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-06|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-07|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-08|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-09|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-10|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-11|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-12|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-13|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-14|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-15|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-16|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-17|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-18|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-19|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-20|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-21|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-22|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-23|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-24|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-25|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-26|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-27|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-28|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-29|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-30|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-03-31|3199.5|0|88.0|0|2.67680608365019|0|3287.5|0
0|2020-04-01|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-02|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-03|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-04|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-05|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-06|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-07|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-08|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-09|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-10|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-11|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-12|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-13|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-14|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-15|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-16|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-17|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-18|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-19|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-20|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-21|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-22|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-23|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-24|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-25|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-26|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-27|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-28|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-29|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-04-30|2932.5|0|242.5|0|7.637795275590551|0|3175.0|0
0|2020-05-01|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-02|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-03|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-04|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-05|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-06|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-07|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-08|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-09|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-10|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-11|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-12|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-13|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-14|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-15|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-16|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-17|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-18|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-19|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-20|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-21|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-22|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-23|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-24|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-25|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-26|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-27|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-28|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-29|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-30|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-05-31|3098.0|0|204.0|0|6.178073894609327|0|3302.0|0
0|2020-06-01|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-02|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-03|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-04|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-05|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-06|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-07|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-08|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-09|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-10|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-11|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-12|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-13|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-14|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-15|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-16|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-17|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-18|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-19|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-20|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-21|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-22|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-23|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-24|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-25|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-26|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-27|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-28|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-29|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-06-30|3177.0|0|164.0|0|4.908709967075726|0|3341.0|0
0|2020-07-01|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-02|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-03|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-04|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-05|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-06|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-07|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-08|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-09|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-10|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-11|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-12|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-13|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-14|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-15|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-16|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-17|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-18|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-19|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-20|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-21|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-22|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-23|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-24|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-25|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-26|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-27|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-28|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-29|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-30|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-07-31|3153.0|0|181.0|0|5.428914217156569|0|3334.0|0
0|2020-08-01|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-02|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-03|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-04|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-05|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-06|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-07|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-08|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-09|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-10|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-11|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-12|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-13|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-14|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-15|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-16|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-17|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-18|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-19|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-20|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-21|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-22|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-23|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-24|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-25|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-26|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-27|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-28|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-29|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-30|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-08-31|3205.0|0|153.0|0|4.556283502084574|0|3358.0|0
0|2020-09-01|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-02|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-03|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-04|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-05|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-06|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-07|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-08|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-09|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-10|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-11|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-12|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-13|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-14|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-15|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-16|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-17|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-18|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-19|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-20|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-21|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-22|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-23|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-24|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-25|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-26|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-27|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-28|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-29|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-09-30|3072.0|0|124.0|0|3.8798498122653315|0|3196.0|0
0|2020-10-01|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-02|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-03|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-04|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-05|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-06|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-07|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-08|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-09|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-10|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-11|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-12|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-13|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-14|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-15|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-16|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-17|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-18|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-19|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-20|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-21|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-22|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-23|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-24|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-25|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-26|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-27|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-28|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-29|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-30|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-10-31|3292.0|0|100.0|0|2.94811320754717|0|3392.0|0
0|2020-11-01|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-02|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-03|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-04|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-05|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-06|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-07|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-08|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-09|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-10|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-11|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-12|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-13|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-14|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-15|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-16|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-17|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-18|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-19|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-20|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-21|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-22|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-23|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-24|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-25|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-26|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-27|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-28|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-29|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-11-30|3301.0|0|102.0|0|2.9973552747575667|0|3403.0|0
0|2020-12-01|3284.0|0|120.0|0|3.525264394829612|0|3404.0|0
0|2020-12-02|3284.0|0|120.0|0|3.525264394829612|0|3404.0|0
0|2020-12-03|3284.0|0|120.0|0|3.525264394829612|0|3404.0|0
0|2020-12-04|3284.0|0|120.0|0|3.525264394829612|0|3404.0|0
0|2020-12-05|3284.0|0|120.0|0|3.525264394829612|0|3404.0|0
0|2020-12-06|3284.0|0|120.0|0|3.525264394829612|0|3404.0|0
0|2020-12-07|3284.0|0|120.0|0|3.525264394829612|0|3404.0|0
0|2020-12-08|3284.0|0|120.0|0|3.525264394829612|0|3404.0|0
