|dates|Lassen_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lassen_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lassen_California_UnitedStates.NYT_ConfirmedDeaths.data|Lassen_California_UnitedStates.NYT_ConfirmedDeaths.missing|Lassen_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lassen_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lassen_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lassen_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
