|dates|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|KingWilliam_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|KingWilliam_Virginia_UnitedStates.TotalPopulation.data|KingWilliam_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17148.0|0
