|dates|Cottonwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cottonwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cottonwood_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Cottonwood_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Cottonwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cottonwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cottonwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cottonwood_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
