|dates|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Meriwether_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Meriwether_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Meriwether_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
