|dates|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Muskegon_Michigan_UnitedStates.TotalPopulation.data|Muskegon_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|173566.0|0
