|dates|GrandIsle_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|GrandIsle_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|GrandIsle_Vermont_UnitedStates.NYT_ConfirmedDeaths.data|GrandIsle_Vermont_UnitedStates.NYT_ConfirmedDeaths.missing|GrandIsle_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|GrandIsle_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|GrandIsle_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|GrandIsle_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
