|dates|Sunflower_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sunflower_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sunflower_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Sunflower_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Sunflower_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sunflower_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sunflower_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sunflower_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
