|dates|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Andrew_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Andrew_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Andrew_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
