|dates|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Belmont_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Belmont_Ohio_UnitedStates.TotalPopulation.data|Belmont_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|67006.0|0
