|dates|Millard_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Millard_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Millard_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Millard_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Millard_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Millard_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Millard_Utah_UnitedStates.TotalPopulation.data|Millard_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13188.0|0
