|dates|Fentress_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fentress_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fentress_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Fentress_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Fentress_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fentress_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fentress_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fentress_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
