|dates|Nuckolls_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Nuckolls_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Nuckolls_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Nuckolls_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Nuckolls_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Nuckolls_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Nuckolls_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Nuckolls_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
