|dates|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harvey_Kansas_UnitedStates.TotalPopulation.data|Harvey_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34429.0|0
