|dates|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|FairfaxCity_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|FairfaxCity_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|FairfaxCity_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
