|dates|Cumberland_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cumberland_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cumberland_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cumberland_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cumberland_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cumberland_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cumberland_Maine_UnitedStates.TotalPopulation.data|Cumberland_Maine_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|295003.0|0
