|dates|Bell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bell_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bell_Texas_UnitedStates.TotalPopulation.data|Bell_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|362924.0|0
