|dates|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Frederick_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Frederick_Virginia_UnitedStates.TotalPopulation.data|Frederick_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|89313.0|0
