|dates|SaltLake_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SaltLake_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SaltLake_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SaltLake_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SaltLake_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SaltLake_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SaltLake_Utah_UnitedStates.TotalPopulation.data|SaltLake_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1160437.0|0
