|dates|Cheshire_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Cheshire_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Cheshire_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Cheshire_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Cheshire_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Cheshire_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Cheshire_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Cheshire_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-16|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-17|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-18|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-19|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-20|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-21|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-22|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-23|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-24|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-25|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-26|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-27|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-28|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-02-29|39935.0|0|1271.0|0|3.084502256952871|0|41206.0|0
0|2020-03-01|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-02|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-03|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-04|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-05|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-06|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-07|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-08|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-09|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-10|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-11|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-12|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-13|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-14|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-15|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-16|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-17|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-18|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-19|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-20|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-21|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-22|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-23|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-24|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-25|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-26|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-27|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-28|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-29|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-30|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-03-31|39249.5|0|1195.5|0|2.955865990851774|0|40445.0|0
0|2020-04-01|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-02|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-03|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-04|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-05|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-06|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-07|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-08|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-09|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-10|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-11|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-12|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-13|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-14|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-15|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-16|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-17|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-18|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-19|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-20|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-21|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-22|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-23|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-24|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-25|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-26|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-27|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-28|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-29|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-04-30|32061.5|0|5397.5|0|14.409087268747163|0|37459.0|0
0|2020-05-01|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-02|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-03|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-04|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-05|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-06|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-07|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-08|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-09|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-10|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-11|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-12|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-13|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-14|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-15|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-16|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-17|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-18|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-19|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-20|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-21|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-22|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-23|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-24|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-25|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-26|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-27|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-28|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-29|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-30|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-05-31|34953.0|0|4510.0|0|11.428426627473836|0|39463.0|0
0|2020-06-01|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-02|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-03|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-04|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-05|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-06|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-07|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-08|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-09|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-10|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-11|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-12|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-13|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-14|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-15|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-16|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-17|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-18|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-19|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-20|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-21|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-22|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-23|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-24|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-25|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-26|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-27|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-28|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-29|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-06-30|36306.0|0|3678.0|0|9.198679471788715|0|39984.0|0
0|2020-07-01|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-02|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-03|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-04|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-05|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-06|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-07|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-08|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-09|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-10|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-11|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-12|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-13|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-14|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-15|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-16|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-17|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-18|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-19|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-20|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-21|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-22|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-23|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-24|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-25|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-26|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-27|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-28|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-29|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-30|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-07-31|36945.0|0|3085.0|0|7.706719960029978|0|40030.0|0
0|2020-08-01|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-02|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-03|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-04|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-05|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-06|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-07|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-08|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-09|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-10|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-11|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-12|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-13|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-14|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-15|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-16|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-17|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-18|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-19|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-20|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-21|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-22|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-23|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-24|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-25|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-26|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-27|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-28|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-29|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-30|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-08-31|37431.0|0|2348.0|0|5.902611930918324|0|39779.0|0
0|2020-09-01|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-02|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-03|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-04|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-05|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-06|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-07|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-08|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-09|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-10|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-11|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-12|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-13|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-14|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-15|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-16|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-17|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-18|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-19|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-20|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-21|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-22|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-23|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-24|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-25|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-26|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-27|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-28|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-29|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-09-30|37529.0|0|2025.0|0|5.119583354401578|0|39554.0|0
0|2020-10-01|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-02|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-03|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-04|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-05|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-06|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-07|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-08|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-09|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-10|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-11|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-12|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-13|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-14|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-15|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-16|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-17|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-18|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-19|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-20|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-21|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-22|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-23|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-24|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-25|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-26|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-27|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-28|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-29|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-30|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-10-31|38214.0|0|1637.0|0|4.107801560814032|0|39851.0|0
0|2020-11-01|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-02|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-03|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-04|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-05|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-06|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-07|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-08|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-09|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-10|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-11|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-12|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-13|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-14|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-15|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-16|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-17|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-18|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-19|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-20|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-21|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-22|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-23|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-24|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-25|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-26|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-27|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-28|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
0|2020-11-29|38482.0|0|1522.0|0|3.8046195380461953|0|40004.0|0
