|dates|Perkins_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Perkins_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Perkins_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Perkins_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Perkins_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Perkins_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Perkins_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Perkins_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-18|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-19|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-20|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-21|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-22|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-23|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-24|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-25|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-26|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-27|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-28|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-02-29|1322.0|0|43.5|0|3.1856462834126695|0|1365.5|0
0|2020-03-01|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-02|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-03|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-04|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-05|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-06|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-07|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-08|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-09|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-10|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-11|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-12|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-13|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-14|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-15|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-16|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-17|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-18|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-19|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-20|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-21|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-22|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-23|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-24|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-25|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-26|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-27|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-28|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-29|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-30|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-03-31|1380.5|0|40.5|0|2.8501055594651654|0|1421.0|0
0|2020-04-01|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-02|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-03|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-04|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-05|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-06|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-07|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-08|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-09|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-10|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-11|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-12|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-13|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-14|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-15|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-16|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-17|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-18|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-19|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-20|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-21|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-22|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-23|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-24|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-25|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-26|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-27|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-28|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-29|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-04-30|1306.5|0|62.5|0|4.565376186997809|0|1369.0|0
0|2020-05-01|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-02|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-03|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-04|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-05|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-06|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-07|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-08|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-09|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-10|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-11|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-12|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-13|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-14|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-15|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-16|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-17|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-18|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-19|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-20|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-21|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-22|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-23|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-24|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-25|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-26|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-27|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-28|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-29|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-30|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-05-31|1287.0|0|59.0|0|4.383358098068351|0|1346.0|0
0|2020-06-01|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-02|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-03|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-04|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-05|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-06|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-07|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-08|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-09|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-10|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-11|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-12|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-13|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-14|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-15|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-16|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-17|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-18|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-19|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-20|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-21|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-22|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-23|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-24|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-25|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-26|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-27|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-28|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-29|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-06-30|1297.0|0|52.0|0|3.85470719051149|0|1349.0|0
0|2020-07-01|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-02|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-03|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-04|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-05|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-06|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-07|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-08|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-09|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-10|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-11|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-12|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-13|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-14|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-15|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-16|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-17|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-18|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-19|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-20|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-21|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-22|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-23|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-24|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-25|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-26|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-27|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-28|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-29|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-30|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-07-31|1295.0|0|44.0|0|3.286034353995519|0|1339.0|0
0|2020-08-01|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-02|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-03|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-04|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-05|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-06|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-07|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-08|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-09|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-10|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-11|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-12|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-13|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-14|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-15|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-16|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-17|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-18|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-19|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-20|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-21|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-22|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-23|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-24|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-25|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-26|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-27|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-28|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-29|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-30|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-08-31|1332.0|0|67.0|0|4.789135096497498|0|1399.0|0
0|2020-09-01|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-02|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-03|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-04|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-05|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-06|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-07|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-08|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-09|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-10|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-11|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-12|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-13|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-14|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-15|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-16|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-17|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-18|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-19|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-20|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-21|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-22|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-23|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-24|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-25|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-26|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-27|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-28|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-29|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-09-30|1380.0|0|61.0|0|4.233171408743928|0|1441.0|0
0|2020-10-01|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-02|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-03|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-04|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-05|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-06|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-07|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-08|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-09|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-10|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-11|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-12|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-13|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-14|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-15|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-16|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-17|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-18|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-19|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-20|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-21|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-22|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-23|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-24|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-25|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-26|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-27|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-28|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-29|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-30|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-10-31|1411.0|0|52.0|0|3.5543403964456597|0|1463.0|0
0|2020-11-01|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-02|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-03|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-04|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-05|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-06|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-07|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-08|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-09|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-10|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-11|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-12|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-13|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-14|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-15|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-16|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-17|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-18|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-19|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-20|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-21|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-22|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-23|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-24|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-25|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-26|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-27|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-28|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-29|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-11-30|1331.0|0|58.0|0|4.175665946724262|0|1389.0|0
0|2020-12-01|1378.0|0|59.0|0|4.105775922059847|0|1437.0|0
0|2020-12-02|1378.0|0|59.0|0|4.105775922059847|0|1437.0|0
0|2020-12-03|1378.0|0|59.0|0|4.105775922059847|0|1437.0|0
0|2020-12-04|1378.0|0|59.0|0|4.105775922059847|0|1437.0|0
0|2020-12-05|1378.0|0|59.0|0|4.105775922059847|0|1437.0|0
0|2020-12-06|1378.0|0|59.0|0|4.105775922059847|0|1437.0|0
0|2020-12-07|1378.0|0|59.0|0|4.105775922059847|0|1437.0|0
