|dates|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Seminole_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Seminole_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Seminole_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
