|dates|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Whitfield_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Whitfield_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Whitfield_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
