|dates|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rockland_NewYork_UnitedStates.TotalPopulation.data|Rockland_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|325789.0|0
