|dates|Shelby_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shelby_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shelby_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shelby_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shelby_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shelby_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shelby_Missouri_UnitedStates.TotalPopulation.data|Shelby_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5930.0|0
