|dates|ManassasPark_Virginia_UnitedStates.BLS_EmployedPopulation.data|ManassasPark_Virginia_UnitedStates.BLS_EmployedPopulation.missing|ManassasPark_Virginia_UnitedStates.BLS_UnemployedPopulation.data|ManassasPark_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|ManassasPark_Virginia_UnitedStates.BLS_UnemploymentRate.data|ManassasPark_Virginia_UnitedStates.BLS_UnemploymentRate.missing|ManassasPark_Virginia_UnitedStates.BLS_LaborForcePopulation.data|ManassasPark_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-02|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-03|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-04|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-05|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-06|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-07|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-08|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-09|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-10|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-11|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-12|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-13|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-14|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-15|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-16|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-17|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-18|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-19|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-20|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-21|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-22|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-23|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-24|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-25|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-26|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-27|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-28|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-29|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-30|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-01-31|9342.0|0|253.5|0|2.6418633734563075|0|9595.5|0
0|2020-02-01|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-02|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-03|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-04|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-05|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-06|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-07|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-08|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-09|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-10|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-11|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-12|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-13|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-14|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-15|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-16|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-17|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-18|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-19|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-20|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-21|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-22|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-23|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-24|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-25|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-26|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-27|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-28|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-02-29|9423.0|0|222.5|0|2.3067751801358147|0|9645.5|0
0|2020-03-01|9324.0|0|251.0|0|2.6214099216710185|0|9575.0|0
