|dates|Washington_Utah_UnitedStates.BLS_EmployedPopulation.data|Washington_Utah_UnitedStates.BLS_EmployedPopulation.missing|Washington_Utah_UnitedStates.BLS_UnemployedPopulation.data|Washington_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Utah_UnitedStates.BLS_UnemploymentRate.data|Washington_Utah_UnitedStates.BLS_UnemploymentRate.missing|Washington_Utah_UnitedStates.BLS_LaborForcePopulation.data|Washington_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-14|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-15|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-16|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-17|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-18|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-19|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-20|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-21|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-22|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-23|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-24|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-25|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-26|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-27|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-28|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-29|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-30|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-03-31|74943.5|0|3018.5|0|3.87175803596624|0|77962.0|0
0|2020-04-01|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-02|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-03|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-04|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-05|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-06|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-07|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-08|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-09|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-10|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-11|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-12|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-13|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-14|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-15|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-16|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-17|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-18|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-19|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-20|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-21|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-22|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-23|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-24|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-25|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-26|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-27|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-28|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-29|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-04-30|67152.0|0|9318.0|0|12.185170655158887|0|76470.0|0
0|2020-05-01|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-02|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-03|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-04|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-05|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-06|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-07|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-08|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-09|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-10|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-11|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-12|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-13|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-14|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-15|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-16|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-17|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-18|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-19|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-20|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-21|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-22|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-23|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-24|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-25|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-26|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-27|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-28|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-29|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-30|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-05-31|69953.0|0|6486.0|0|8.485197346904068|0|76439.0|0
0|2020-06-01|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-02|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-03|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-04|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-05|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-06|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-07|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-08|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-09|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-10|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-11|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-12|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-13|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-14|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-15|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-16|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-17|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-18|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-19|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-20|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-21|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-22|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-23|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-24|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-25|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-26|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-27|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-28|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-29|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-06-30|73613.0|0|5625.0|0|7.0988667053686365|0|79238.0|0
0|2020-07-01|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-02|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-03|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-04|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-05|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-06|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-07|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-08|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-09|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-10|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-11|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-12|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-13|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-14|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-15|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-16|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-17|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-18|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-19|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-20|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-21|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-22|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-23|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-24|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-25|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-26|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-27|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-28|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-29|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-30|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-07-31|74069.0|0|4924.0|0|6.233463724633828|0|78993.0|0
0|2020-08-01|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-02|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-03|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-04|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-05|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-06|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-07|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-08|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-09|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-10|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-11|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-12|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-13|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-14|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-15|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-16|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-17|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-18|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-19|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-20|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-21|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-22|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-23|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-24|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-25|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-26|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-27|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-28|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-29|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-30|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-08-31|76712.0|0|4346.0|0|5.361592933455057|0|81058.0|0
0|2020-09-01|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-02|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-03|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-04|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-05|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-06|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-07|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-08|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-09|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-10|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-11|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-12|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-13|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-14|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-15|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-16|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-17|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-18|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-19|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-20|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-21|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-22|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-23|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-24|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-25|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-26|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-27|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-28|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-29|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-09-30|77647.0|0|3621.0|0|4.455628291578481|0|81268.0|0
0|2020-10-01|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-02|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-03|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-04|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-05|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-06|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-07|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-08|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-09|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-10|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-11|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-12|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-13|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-14|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-15|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-16|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-17|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-18|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-19|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-20|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-21|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-22|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-23|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-24|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-25|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-26|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-27|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-28|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-29|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-30|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-10-31|78263.0|0|2994.0|0|3.6846056339761497|0|81257.0|0
0|2020-11-01|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-02|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-03|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-04|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-05|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-06|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-07|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-08|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-09|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-10|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-11|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-12|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-13|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-14|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-15|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-16|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-17|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-18|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-19|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-20|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-21|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-22|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-23|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-24|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-25|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-26|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-27|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-28|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-29|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
0|2020-11-30|78530.0|0|2767.0|0|3.403569627415526|0|81297.0|0
