|dates|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Butts_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Butts_Georgia_UnitedStates.TotalPopulation.data|Butts_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24936.0|0
